nombre,categoria,tiempo,dificultad,porciones,ingredientes,pasos,img
PAPAS FRITAS GAJO CON SALSA ALFREDO,guarniciones,25 mins,Baja,6,"['5 papas', '1 taza de harina', '1 cucharada de fécula de maiz', 'suficiente de aceite vegetal, para freír', '4 cucharadas de mantequilla', '1/4 cebollas, finamente picada', '1 diente de ajo, finamente picado', '4 cucharadas de harina', '2 tazas de leche de vaca', '1/2 tazas de crema para batir', '3/4 tazas de queso parmesano', '1 cucharada de sal', '1/2 cucharadas de pimienta', '1/2 cucharadas de nuez moscada', 'suficiente de queso parmesano, rayado, para decorar', 'suficiente de perejil, finamente picado, para decorar']","['Sobre una tabla corta las papas en bastones y reserva.', 'En un bowl mezcla las papas con la harina y la fécula de maíz hasta que se cubran por completo.', 'En una olla con aceite caliente fríe las papas hasta que queden cocidas por dentro, escurre en papel absorbente', 'Para la salsa Alfredo, en una olla derrite la mantequilla y cocina la cebolla, el ajo e incorpora la harina de golpe y mueve hasta formar una pasta doradita, añade la leche y cocina hasta espesar ligeramente, vierte la crema para batir, agrega el queso, deja que se funda y sazona con sal, pimienta y nuez moscada.', 'Coloca las papas en un plato y salsea con la salsa alfredo caliente, espolvorea con queso parmesano y decora con perejil picado.']",https://cdn7.kiwilimon.com/brightcove/4910/4910.jpg
BOWL DE ARROZ CON VERDURAS Y SALCHICHA AGRIDULCE,guarniciones,35 mins,Baja,5,"['2 cucharadas de aceite de oliva, para el arroz', '1/4 tazas de cebolla, finamente picada, para el arroz', '1 1/2 tazas de arroz blanco, lavado, remojado en agua tibia y escurrido', '1/2 tazas de zanahoria, en cubos medianos, para el arroz', '1/4 tazas de chícharo, para el arroz', '1/2 tazas de calabaza, en cubos pequeños, para el arroz', '3 tazas de caldo de pollo, para el arroz', '1 taza de brócoli, cocido, en trozos pequeños, para el arroz', '1/4 tazas de cilantro, hojas, para el arroz', 'al gusto de sal, para el arroz', 'al gusto de pimienta, para el arroz', '2 cucharadas de aceite de ajonjolí, para la salchicha', '1/2 tazas de cebolla cambray, con rabo, en rodajas, para la salchicha', '1 paquete de Salchicha Hot Dog de Pavo Lala® Plenia® , 250 g', '1/2 tazas de pimiento morrón verde, en cuadrados medianos, para la salchicha', '1 taza de pimiento morrón amarillo, en cuadrados medianos, para la salchicha', '1 taza de pimiento morrón rojo, en tiritas, para la salchicha', '1 taza de piña, en triángulo, para la salchicha', '1 1/2 tazas de jugo de naranja, para la salchicha', '2 cucharadas de salsa cátsup, para la salchicha', '1/4 tazas de vinagre de arroz, para la salchicha', '2 cucharadas de salsa de soya, para la salchicha', '3 cucharadas de miel, para la salchicha', '1 cucharadita de jengibre en polvo, para la salchicha', 'al gusto de pimienta, para la salchicha', 'suficiente de ajonjolí, garapiñado, para decorar']","['Para el arroz, en una cacerola con aceite de oliva caliente sofríe la cebolla sin dejar de mover hasta que comience a tener un tono transparente. Añade el arroz previamente escurrido e integra. Cocina hasta que el grano comience a tener un tono brillante, agrega la zanahoria, el chícharo y la calabaza e incorpora.', 'Vierte el caldo de pollo, añade el brócoli, el cilantro, sazona con sal y pimienta; cocina a fuego bajo hasta que el líquido comience a hervir. Tapa y cocina por 15 minutos, recuerda que el fuego debe tener una flama baja, de lo contrario el arroz podría quemarse, además no debes moverlo para evitar que el grano se aplaste. Reserva.', 'Sobre una tabla corta la Salchicha Hot Dog de Pavo Lala® Plenia®, en rodajas de medio centímetro de grosor y reserva.', 'Para la salchicha agridulce, en un sartén suficientemente amplio con aceite de ajonjolí caliente, sofríe la cebolla sin dejar de mover. Añade la Salchicha Hot Dog de pavo Lala® Plenia®, el pimiento verde, el pimiento amarillo, el pimiento rojo y la piña. Integra y cocina hasta dorar.', 'Vierte el jugo de naranja, la salsa cátsup, el vinagre de arroz, la salsa de soya, la miel, el jengibre en polvo y suficiente pimienta. Cocina por 6 minutos más a fuego bajo o hasta que la salsa comience a espesar.', 'En un bowl hondo sirve el arroz con verdura, agrega la salchicha agridulce y decora con ajonjolí garapiñado.']",https://cdn7.kiwilimon.com/brightcove/6728/6728.jpg
YAKIMESHI DE QUINOA,guarniciones,40 mins,Baja,4,"['1 taza de quinoa orgánica tricolor Goya®', '1 1/2 tazas de agua', 'al gusto de sal', '1 cucharada de aceite de oliva', '1 cucharada de cebollín', '1 cucharada de cebolla', '1/2 tazas de zanahoria', '1/2 tazas de calabaza', '1 1/2 tazas de pollo', '1 huevo', '1/4 tazas de salsa de soya', 'suficiente de cebollín, para decorar']","['En una ollita agrega la Quinoa orgánica tricolor Goya®, el agua y la sal. Tapa y cocina a fuego bajo por 20 minutos. Reserva.', 'En un sartén profundo agrega el aceite de oliva, añade la cebolla, el cebollín, la zanahoria y la calabaza. Agrega el pollo y cocina por 10 minutos.', 'Haz un círculo en el centro del sartén y vierte el huevo, mezcla hasta que esté cocido e integrado.', 'Agrega la Quinoa orgánica tricolor Goya®, la salsa soya y mezcla.', 'Decora con el cebollín y sirve caliente.']",https://cdn7.kiwilimon.com/brightcove/6709/6709.jpg
RATATOUILLE FÁCIL,guarniciones,35 mins,Baja,6,"['2 berenjenas, lavadas y desinfectadas', '2 tazas de agua, para desflemar', '1/4 tazas de sal de grano, para desflemar', '2 jitomates bola, lavados y desinfectados', '3 calabacitas, lavadas y desinfectadas', '2 cucharadas de aceite de oliva', '1 1/2 tazas de salsa de tomate, para pasta', '2 cucharadas de albahaca, finamente picada', 'pizcas de sal', 'al gusto de pimienta', 'suficiente de albahaca, para decorar']","['Con ayuda de un cuchillo, corta la berenjena en rodajas de grosor mediano. Coloca las rodajas en un recipiente amplio, vierte el agua y la sal de grano.', 'Deja reposar por 20 minutos. Durante este tiempo notarás que la berenjena comenzará a soltar un jugo de color obscuro; esta acción se conoce cómo desflemar y ayuda a que la consistencia del vegetal se vuelva más suave y su sabor se vuelva menos fuerte. Escurre, enjuaga y reserva.', 'Corta el jitomate y la calabaza en rodajas de grosor mediano y reserva.', 'Precalienta el horno a 180 °C.', 'En un molde circular vierte y distribuye el aceite de oliva, la salsa de tomate preparada y la albahaca. Acomoda una rodaja de berenjena, una de tomate y una de calabaza una tras otra alternadamente hasta llenar el molde; comienza de afuera hacia adentro, esto ayudará a darle la forma deseada. Sazona con sal y pimienta.', 'Hornea por 35 minutos, a 190 °C. La idea principal es dejar que la verdura comience a rostizarse.', 'Decora con albahaca y disfruta.']",https://cdn7.kiwilimon.com/brightcove/6707/6707.jpg
GRATÍN DE CALABACITA A LA MEXICANA,guarniciones,20 mins,Baja,6,"['1/4 tazas de cebolla, finamente picada', '2 cucharadas de ajo, finamente picado', '2 chiles serranos, en rodajas', '1 taza de grano de elote amarillo', '1 cucharada de epazote, finamente picado', '2 tazas de calabacita, en rodajas', 'suficiente de aceite de oliva', 'al gusto de sal', 'al gusto de pimienta', '3/4 tazas de puré de tomate', '1 1/2 tazas de queso manchego, rallado', '2 tazas de queso panela, en rodajas', '2 tazas de jitomate, en rodajas']","['Precalienta el horno a 180 °C.', 'En un tazón mezcla la cebolla con el ajo, el chile serrano, el elote amarillo y el epazote.', 'En un refractario apto para hornear, coloca una capa de calabacitas en rodajas, agrega la mezcla de elote, vierte el aceite de oliva, sal y pimienta. Añade el puré de tomate, el queso manchego y las rodajas de queso panela.', 'Repite lo anterior hasta llegar a la capa de queso manchego y añade ahí las rodajas de jitomate en lugar del queso panela. Repite el proceso hasta terminar el refractario cubriendo con queso manchego y hornea por 20 minutos a 180 °C.', 'Retira del horno y sirve inmediatamente.']",https://cdn7.kiwilimon.com/brightcove/6696/6696.jpg
GRATÍN DE PAPAS CON TOCINO,faciles,,Baja,6,"['3 papas', '1 taza de queso crema, en cubos para la salsa', '1 taza de crema para batir, para la salsa', '1/2 tazas de leche entera, para la salsa', '1 cucharada de tomillo, para la salsa', '1 cucharadita de ajo en polvo, para la salsa', '1 cucharadita de cebolla en polvo, para la salsa', 'al gusto de sal, para la salsa', 'al gusto de pimienta, para la salsa', 'suficiente de mantequilla, para barnizar', '1 taza de tocino, frito y picado', '2 cucharadas de albahaca, seca', '2 tazas de queso manchego, rallado']","['Pela las papas, corta en rodajas y reserva.', 'Licúa el queso crema, la crema para batir, la leche, el tomillo, el ajo y la cebolla en polvo; sazona con sal y pimienta. Mezcla homogéneamente.', 'Precalienta el horno a 180 °C.', 'Engrasa un recipiente para hornear con mantequilla, arma la primera capa: acomoda las papas en el fondo del refractario, agrega tocino frito , vierte la salsa, añade la albahaca y cubre con queso manchego; repite este proceso hasta terminar con queso. Hornea por 35 minutos a 180 °C. Sirve bien caliente.']",https://cdn7.kiwilimon.com/brightcove/6313/6313.jpg
PASTEL DE ENSALADA RUSA CON POLLO,ensaladas,15 mins,Baja,4,"['3 tazas de papa, cocida y cortada en cubitos', '2 tazas de zanahoria, cocida y cortada en cubitos', '2 tazas de chícharo', '1/2 tazas de grano de elote, amarillo', '2 tazas de pollo, cocido y deshebrado', '2 tazas de mayonesa', 'al gusto de sal', 'al gusto de pimienta', 'suficiente de perejil chino, para decorar', 'suficiente de Habaneras® Clásicas, para acompañar']","['Mezcla la papa, la zanahoria, los chícharos, los granos de elote, el pollo, la mayonesa, y sazona con sal y pimienta.', 'Coloca la ensalada rusa en un aro de 5 cm de diámetro; presiona con ayuda de una cuchara para compactar.', 'Desmolda, decora con perejil chino y acompaña con Habaneras® clásicas.']",https://cdn7.kiwilimon.com/brightcove/6211/6211.jpg
VERDURAS A LA CREMA,guarniciones,14 mins,Baja,6,"['1 1/4 tazas de queso crema, en cubos medianos', '1/4 cebollas', '1 diente de ajo', '1 taza de crema ácida', '1/4 tazas de media crema', '3 cucharadas de chile chipotle adobado', '1/4 tazas de leche', '2 cucharadas de mantequilla, en cubitos para las verduras', '1/2 tazas de cebolla, en tiritas para las verduras', '1 taza de calabaza, en medias lunas para las verduras', '1 taza de jitomate, en tiritas para las verduras', '1 taza de champiñón, rebanados para las verduras', '1 taza de brócoli, precocido, para las verduras', '1 cucharada de orégano, para las verduras', 'al gusto de sal, para las verduras', 'al gusto de pimienta, para las verduras', '1/4 tazas de perejil, finamente picado para las verduras', '1 taza de queso manchego, para las verduras', 'suficiente de perejil, finamente picado para decorar']","['Licúa el queso crema junto con la cebolla, el ajo, la crema ácida, la media crema, el chile chipotle y la leche hasta mezclar por completo. Reserva.', 'En una cacerola a fuego medio derrite la mantequilla y sofríe la cebolla. Incorpora la calabaza y el jitomate, cocina unos minutos más y añade los champiñones, el brócoli, el orégano y la crema. Sazona con sal, pimienta y perejil; agrega el queso manchego y mantén a fuego bajo hasta derretir.', 'Sirve en un platón hondo y decora con perejil picado.']",https://cdn7.kiwilimon.com/brightcove/6191/6191.jpg
RECETA DE PAPAS HASSELBACK,guarniciones,40 mins,Baja,2,"['2 papas', 'suficiente de salami', 'suficiente de queso cheddar', 'suficiente de perejil, para decorar']","['Precalienta el horno a 180 °C.', 'Inserta los palillos a las papas, como se muestra en el video, y corta hasta llegar al palo de brocheta.', 'Rellena los espacios de las papas con salami y queso cheddar.', 'Hornea por 40 minutos, sirve con perejil y disfruta.']",https://cdn7.kiwilimon.com/brightcove/6187/6187.jpg
PAPAS GAJO FÁCILES,guarniciones,40 mins,Baja,6,"['4 papas', '1/2 tazas de harina', '1 cucharadita de paprika', '1 cucharadita de ajo en polvo', '1 cucharadita de sal', '1 cucharadita de orégano', '1 cucharadita de tomillo', 'suficiente de aceite', 'suficiente de aderezo mil islas']","['Corta las papas en cuartos y luego haz cortes sesgados, como se muestra en el video.', 'En un bowl mezcla la harina, la paprika, el ajo en polvo, la sal y el orégano; añade las papas y mezcla hasta que se adhieran los polvos.', 'En una cacerola a fuego medio calienta el aceite y fríe las papas por 7 minutos, coloca en papel absorbente para retirar el exceso de grasa.', 'Acompaña las papas con aderezo mil islas.']",https://cdn7.kiwilimon.com/brightcove/6186/6186.jpg
GUARNICIÓN DE PAPA AL HORNO,guarniciones,40 mins,Baja,6,"['suficiente de mantequilla', 'al gusto de sal', 'al gusto de pimienta', '3 papas', '1 taza de tocino', '1 taza de jamón', '1 taza de papa', 'al gusto de sal', 'al gusto de pimienta', 'suficiente de queso manchego', 'suficiente de crema ácida, para acompañar', 'suficiente de cebollín, finamente picado']","['Precalienta el horno a 180 °C.', 'Agrega un poco de mantequilla en un papel aluminio, sazona con sal y pimienta, agrega la papa y envuelve; hornea por 45 minutos. Reserva.', 'Con ayuda de una cuchara, ahueca las papas y reserva el relleno.', 'En un sartén a fuego medio, fríe el tocino con el jamón, agrega el relleno de la papa, y sazona con sal y pimienta. Reserva.', 'Rellena la papa con la preparación anterior, agrega queso y hornea por 10 minutos.', 'Sirve acompañadas de crema y cebollín.']",https://cdn7.kiwilimon.com/brightcove/6184/6184.jpg
GRATÍN DE PAPAS CON BRÓCOLI,guarniciones,40 mins,Baja,6,"['2 tazas de papa', '2 tazas de brócoli', '1 taza de crema ácida', '1 taza de jamón, cortado en cubitos', '1 taza de queso manchego, rallado', 'al gusto de sal', 'al gusto de pimienta']","['Precalienta el horno a 180 °C.', 'Pela y corta las papas en cubitos. Reserva.', 'Coloca la papa en un bowl, agrega el brócoli, la crema ácida, el jamón, el queso manchego y sazona con sal y pimienta. Reserva.', 'Coloca las papas en un refractario y hornea por 40 minutos.', 'Sirve caliente, como guarnición.']",https://cdn7.kiwilimon.com/brightcove/6181/6181.jpg
PASTELITOS DE PURÉ DE PAPA,guarniciones,50 mins,Baja,26,"['5 papas, cortada en cubos y pelada, para puré de papa', 'suficiente de agua', 'suficiente de sal', '3 huevos', '1 cucharada de sal', '1 cucharada de pimienta blanca', '3 cucharadas de mantequilla', '2 tazas de jamón, cortado en cubos', '1/4 tazas de cebollín, finamente picado', 'suficiente de jitomate cherry, en mitades, para decorar', 'suficiente de perejil, finamente picado, para decorar']","['Precalienta el horno a 180 °C', 'Cocina las papas en agua hirviendo con sal hasta que estén muy suaves, cuela y reserva.', 'Coloca en el procesador las papas cocidas, el huevo, la sal, la pimienta blanca, la mantequilla y procesa hasta obtener un puré terso. Mezcla con el jamón y el cebollín.', 'Coloca la preparación en una manga, y vierte el puré en un molde para cupcakes previamente engrasado. Hornea durante 30 minutos o hasta que esponjen y se cocine el huevo.', 'Sirve los pastelitos como guarnición, decora con jitomates cherry y perejil picado.']",https://cdn7.kiwilimon.com/brightcove/4642/4642.jpg
ENSALADA MEDITERRÁNEA DE GARBANZOS CON CHIMICHURRI,ensaladas,45 mins,Baja,4,"['4 tazas de agua', '1 cucharada de sal de mar', '1 taza de garbanzo, remojados', '1/4 tazas de perejil', '1 cucharada de ajo', '1 cucharada de chile serrano', '1/4 tazas de aceituna negra', '1 cucharadita de orégano', '1/4 tazas de Oli De Nutrioli® orgánico', '1/2 tazas de cebolla morada', '1/2 tazas de jitomate cherry, de colores', '1/2 tazas de pepino, persa', '1/2 tazas de pimiento rojo', '1/2 tazas de queso panela', '1/4 tazas de jugo de limón', 'al gusto de sal', 'al gusto de pimienta', 'suficiente de tostadas, horneadas para acompañar']","['En una olla con agua hirviendo, agrega la sal de mar y cocina los garbanzos hasta que estén suaves.', 'Para el chimichurri de aceitunas, mezcla el perejil, el ajo, el chile serrano, las aceitunas negras, el orégano, y el Oli Orgánico hasta tener una mezcla homogénea.', 'En un bowl mezcla los garbanzos, la cebolla morada, el jitomate cherry, el pepino, el pimiento, el queso panela, el jugo de limón, añade el chimichurri, la sal y la pimienta hasta integrar por completo.', 'Sirve y acompaña con tostadas horneadas. Disfruta.']",https://cdn7.kiwilimon.com/brightcove/6082/6082.jpg
